,cnt,doc,word
6326,2,82,31
6327,2,82,70
6328,8,82,102
6329,1,82,61
6330,1,82,90
6331,2,82,129
6332,2,82,83
6333,2,82,98
6334,1,82,72
6335,2,82,11
6336,2,82,100
6337,1,82,65
6338,2,82,103
6339,1,82,130
6340,1,82,137
6341,1,82,8
6342,1,82,67
6343,1,82,138
6344,1,82,131
6345,1,82,24
6346,1,82,115
6347,1,82,77
6348,1,82,27
6349,3,82,75
6350,1,82,15
6351,1,82,22
6352,1,82,89
6353,1,82,26
6354,1,82,33
6355,1,82,9
6356,1,82,116
6357,1,82,142
6358,2,83,109
6359,3,83,19
6360,3,83,102
6361,3,83,140
6362,3,83,119
6363,2,83,32
6364,2,83,51
6365,4,83,20
6366,5,83,76
6367,7,83,91
6368,2,83,5
6369,1,83,81
6370,1,83,57
6371,1,83,11
6372,3,83,38
6373,2,83,79
6374,1,83,139
6375,2,83,121
6376,3,83,10
6377,6,83,45
6378,2,83,118
6379,1,83,28
6380,1,83,14
6381,1,83,31
6382,3,83,100
6383,1,83,107
6384,2,83,35
6385,2,83,141
6386,1,83,87
6387,3,83,113
6388,1,83,98
6389,1,83,73
6390,1,83,33
6391,1,83,116
6392,3,83,25
6393,1,83,61
6394,1,83,129
6395,3,83,41
6396,1,83,108
6397,1,83,60
6398,1,83,62
6399,3,83,99
6400,1,83,127
6401,2,83,74
6402,1,83,132
6403,2,83,55
6404,1,83,46
6405,1,83,42
6406,1,83,75
6407,5,83,117
6408,1,83,136
6409,1,83,66
6410,1,83,1
6411,1,83,15
6412,3,83,134
6413,1,83,29
6414,1,83,17
6415,2,83,125
6416,1,83,94
6417,1,83,21
6418,1,83,83
6419,1,83,36
6420,1,83,16
6421,1,83,72
6422,1,83,92
6423,1,83,67
6424,1,83,80
6425,11,84,11
6426,1,84,71
6427,1,84,31
6428,3,84,131
6429,1,84,40
6430,4,84,17
6431,1,84,29
6432,6,84,137
6433,1,84,89
6434,4,84,18
6435,4,84,78
6436,3,84,45
6437,7,84,74
6438,4,84,115
6439,1,84,14
6440,4,84,132
6441,1,84,86
6442,2,84,98
6443,1,84,126
6444,1,84,43
6445,6,84,73
6446,2,84,91
6447,1,84,65
6448,4,84,69
6449,7,84,66
6450,2,84,34
6451,3,84,24
6452,2,84,95
6453,2,84,56
6454,2,84,102
6455,1,84,16
6456,1,84,54
6457,2,84,128
6458,2,84,37
6459,5,84,127
6460,2,84,109
6461,1,84,130
6462,2,84,77
6463,2,84,33
6464,1,84,26
6465,3,84,90
6466,1,84,25
6467,5,84,67
6468,1,84,13
6469,1,84,30
6470,2,84,39
6471,4,84,28
6472,2,84,121
6473,1,84,27
6474,2,84,111
6475,2,84,100
6476,1,84,142
6477,2,84,20
6478,2,84,107
6479,4,84,59
6480,1,84,53
6481,2,84,10
6482,1,84,57
6483,1,84,61
6484,4,84,116
6485,2,84,120
6486,1,84,58
6487,1,84,119
6488,1,84,139
6489,1,84,44
6490,1,84,62
6491,1,84,2
6492,1,84,23
6493,4,84,9
6494,2,84,76
6495,2,84,108
6496,1,84,41
6497,1,84,122
6498,2,84,93
6499,1,84,124
6500,1,84,32
6501,1,84,103
6502,1,84,51
6503,1,84,143
6504,1,84,80
6505,2,84,141
6506,1,84,5
6507,1,84,3
6508,3,84,135
6509,1,84,94
6510,1,84,105
6511,1,84,68
6512,7,85,79
6513,3,85,98
6514,3,85,75
6515,1,85,17
6516,6,85,108
6517,6,85,129
6518,2,85,103
6519,1,85,78
6520,2,85,2
6521,4,85,19
6522,1,85,101
6523,8,85,45
6524,1,85,81
6525,6,85,5
6526,6,85,77
6527,2,85,89
6528,5,85,55
6529,5,85,102
6530,3,85,9
6531,3,85,91
6532,2,85,74
6533,2,85,47
6534,1,85,21
6535,4,85,107
6536,1,85,52
6537,2,85,117
6538,4,85,32
6539,1,85,59
6540,2,85,51
6541,2,85,65
6542,1,85,135
6543,1,85,127
6544,1,85,138
6545,1,85,120
6546,6,85,11
6547,2,85,85
6548,4,85,109
6549,1,85,99
6550,3,85,137
6551,2,85,131
6552,9,85,28
6553,3,85,29
6554,2,85,93
6555,2,85,3
6556,1,85,124
6557,4,85,94
6558,4,85,76
6559,3,85,128
6560,3,85,26
6561,4,85,37
6562,4,85,57
6563,4,85,18
6564,2,85,27
6565,4,85,67
6566,2,85,12
6567,1,85,142
6568,2,85,70
6569,4,85,140
6570,4,85,41
6571,2,85,95
6572,1,85,80
6573,2,85,126
6574,1,85,86
6575,2,85,13
6576,3,85,82
6577,2,85,36
6578,1,85,1
6579,1,85,54
6580,2,85,96
6581,2,85,31
6582,4,85,69
6583,1,85,34
6584,1,85,10
6585,1,85,121
6586,3,85,90
6587,3,85,4
6588,2,85,134
6589,2,85,23
6590,1,85,38
6591,1,85,97
6592,1,85,125
6593,2,85,132
6594,1,85,114
6595,1,85,42
6596,1,85,118
6597,1,85,104
6598,1,85,62
6599,1,85,8
6600,1,86,72
6601,2,86,61
6602,1,86,5
6603,1,86,91
6604,3,86,115
6605,1,86,129
6606,2,86,132
6607,1,86,144
6608,1,86,57
6609,2,86,117
6610,2,86,52
6611,1,86,141
6612,1,86,13
6613,6,86,45
6614,1,86,74
6615,1,86,113
6616,3,86,32
6617,1,86,114
6618,1,86,92
6619,1,86,134
6620,2,86,111
6621,1,86,82
6622,1,86,60
6623,1,86,36
6624,1,86,142
6625,1,86,140
6626,2,86,38
6627,3,86,68
6628,1,86,4
6629,1,86,47
6630,3,86,70
6631,2,86,26
6632,3,86,98
6633,2,86,79
6634,1,86,73
6635,1,86,46
6636,2,86,83
6637,2,86,127
6638,1,86,102
6639,2,86,139
6640,1,86,16
6641,2,86,136
6642,2,86,77
6643,1,86,27
6644,2,86,66
6645,1,86,75
6646,1,86,121
6647,1,86,37
6648,1,86,96
6649,1,86,131
6650,1,86,109
6651,1,86,119
6652,1,86,9
6653,1,86,11
6654,1,86,85
6655,1,86,84
6656,1,86,108
6657,1,86,42
6658,1,86,19
6659,1,86,59
6660,1,86,105
6661,1,86,107
6662,1,86,55
6663,1,86,15
6664,1,87,121
6665,7,87,77
6666,2,87,95
6667,2,87,55
6668,2,87,66
6669,4,87,127
6670,1,87,131
6671,2,87,32
6672,6,87,102
6673,3,87,101
6674,1,87,17
6675,2,87,75
6676,1,87,142
6677,2,87,133
6678,2,87,97
6679,3,87,1
6680,1,87,141
6681,4,87,31
6682,3,87,76
6683,4,87,117
6684,1,87,27
6685,6,87,98
6686,5,87,108
6687,2,87,20
6688,5,87,91
6689,5,87,19
6690,5,87,70
6691,1,87,90
6692,1,87,61
6693,1,87,103
6694,2,87,99
6695,4,87,136
6696,1,87,26
6697,2,87,71
6698,2,87,94
6699,2,87,11
6700,3,87,69
6701,8,87,45
6702,1,87,113
6703,3,87,10
6704,4,87,46
6705,2,87,3
6706,2,87,14
6707,1,87,67
6708,4,87,128
6709,1,87,130
6710,1,87,22
6711,2,87,132
6712,4,87,79
6713,2,87,9
6714,3,87,109
6715,2,87,36
6716,2,87,115
6717,2,87,28
6718,1,87,7
6719,2,87,134
6720,2,87,135
6721,2,87,137
6722,1,87,116
6723,2,87,38
6724,1,87,80
6725,2,87,51
6726,2,87,129
6727,1,87,87
6728,2,87,63
6729,1,87,47
6730,2,87,74
6731,2,87,54
6732,1,87,25
6733,1,87,120
6734,1,87,5
6735,1,87,29
6736,1,87,139
6737,2,87,85
6738,2,87,83
6739,1,87,119
6740,1,87,6
6741,1,88,32
6742,7,88,80
6743,2,88,19
6744,4,88,11
6745,2,88,113
6746,1,88,9
6747,2,88,94
6748,1,88,41
6749,2,88,28
6750,1,88,89
6751,1,88,69
6752,5,88,31
6753,1,88,106
6754,1,88,141
6755,1,88,93
6756,2,88,54
6757,5,88,45
6758,1,88,71
6759,2,88,10
6760,4,88,91
6761,1,88,99
6762,1,88,138
6763,2,88,49
6764,6,88,108
6765,1,88,83
6766,1,88,132
6767,2,88,22
6768,3,88,136
6769,1,88,134
6770,1,88,118
6771,2,88,66
6772,1,88,75
6773,1,88,114
6774,1,88,144
6775,3,88,13
6776,1,88,52
6777,1,88,88
6778,1,88,36
6779,1,88,86
6780,1,88,105
6781,1,88,3
6782,1,88,124
6783,1,88,14
6784,1,88,123
6785,2,88,67
6786,1,88,128
6787,1,88,90
6788,1,88,81
6789,1,88,137
6790,1,88,57
6791,1,88,95
6792,1,88,79
6793,1,89,42
6794,1,89,67
6795,7,89,11
6796,4,89,108
6797,2,89,13
6798,2,89,121
6799,2,89,21
6800,2,89,14
6801,1,89,64
6802,1,89,44
6803,1,89,141
6804,4,89,76
6805,1,89,127
6806,2,89,79
6807,1,89,59
6808,2,89,73
6809,2,89,34
6810,1,89,75
6811,1,89,92
6812,2,89,47
6813,2,89,16
6814,1,89,54
6815,4,89,68
6816,1,89,84
6817,2,89,118
6818,2,89,66
6819,3,89,100
6820,2,89,70
6821,1,89,9
6822,3,89,115
6823,2,89,25
6824,1,89,114
6825,3,89,122
6826,1,89,7
6827,2,89,98
6828,1,89,131
6829,4,89,111
6830,3,89,90
6831,2,89,113
6832,1,89,123
6833,3,89,32
6834,2,89,45
6835,1,89,130
6836,2,89,126
6837,1,89,124
6838,2,89,18
6839,2,89,91
6840,1,89,58
6841,2,89,10
6842,2,89,78
6843,1,89,74
6844,3,89,3
6845,2,89,19
6846,2,89,28
6847,1,89,5
6848,1,89,128
6849,2,89,144
6850,1,89,46
6851,1,89,99
6852,1,89,1
6853,2,89,95
6854,1,89,129
6855,2,89,105
6856,1,89,142
6857,2,89,140
6858,2,89,89
6859,2,89,39
6860,2,89,103
6861,1,89,117
6862,1,89,83
6863,1,89,134
6864,1,89,138
6865,1,89,80
6866,1,89,136
6867,1,89,93
6868,1,89,102
6869,3,89,69
6870,1,89,40
6871,1,89,137
6872,1,89,52
6873,1,89,62
6874,1,90,96
6875,2,90,32
6876,2,90,108
6877,3,90,110
6878,2,90,91
6879,1,90,98
6880,1,90,45
6881,3,90,66
6882,1,90,30
6883,1,90,19
6884,4,90,121
6885,4,90,132
6886,2,90,119
6887,1,90,33
6888,1,90,35
6889,1,90,77
6890,2,90,24
6891,1,90,57
6892,2,90,78
6893,1,90,23
6894,1,90,126
6895,1,90,117
6896,7,90,73
6897,2,90,25
6898,4,90,107
6899,1,90,72
6900,2,90,68
6901,2,90,31
6902,1,90,89
6903,5,90,136
6904,1,90,38
6905,1,90,99
6906,2,90,29
6907,4,90,42
6908,3,90,84
6909,1,90,3
6910,2,90,115
6911,1,90,52
6912,3,90,59
6913,2,90,87
6914,2,90,143
6915,1,90,103
6916,2,90,109
6917,3,90,17
6918,1,90,75
6919,1,90,43
6920,1,90,40
6921,2,90,144
6922,2,90,114
6923,1,90,116
6924,3,90,41
6925,5,90,141
6926,1,90,135
6927,1,90,13
6928,1,90,80
6929,2,90,26
6930,1,90,34
6931,1,90,55
6932,2,90,74
6933,4,90,90
6934,1,90,46
6935,2,90,140
6936,4,90,11
6937,1,90,61
6938,2,90,27
6939,1,90,130
6940,2,90,142
6941,2,90,5
6942,2,90,67
6943,1,90,125
6944,1,90,58
6945,1,90,137
6946,2,90,131
6947,1,90,9
6948,1,90,54
6949,1,90,129
6950,2,90,76
6951,1,90,127
6952,1,90,22
6953,1,90,134
6954,1,90,81
6955,1,90,111
6956,1,90,102
6957,1,90,16
6958,1,90,105
6959,1,90,112
6960,1,90,100
6961,1,90,28
6962,1,90,47
6963,1,90,82
6964,1,90,10
6965,2,91,76
6966,1,91,42
6967,1,91,94
6968,2,91,25
6969,7,91,98
6970,3,91,70
6971,3,91,5
6972,1,91,84
6973,2,91,75
6974,2,91,97
6975,1,91,60
6976,2,91,32
6977,2,91,31
6978,1,91,56
6979,1,91,11
6980,3,91,91
6981,1,91,100
6982,4,91,6
6983,1,91,20
6984,1,91,138
6985,2,91,38
6986,3,91,14
6987,1,91,144
6988,1,91,123
6989,3,91,19
6990,5,91,28
6991,1,91,137
6992,2,91,41
6993,2,91,134
6994,2,91,103
6995,4,91,45
6996,2,91,117
6997,1,91,73
6998,2,91,74
6999,1,91,105
7000,3,91,47
7001,2,91,113
7002,1,91,36
7003,1,91,39
7004,1,91,62
7005,1,91,89
7006,2,91,35
7007,2,91,26
7008,2,91,79
7009,1,91,87
7010,1,91,128
7011,1,91,69
7012,2,91,121
7013,2,91,132
7014,2,91,136
7015,1,91,93
7016,1,91,109
7017,1,91,61
7018,1,91,92
7019,1,91,83
7020,1,91,9
7021,1,91,108
7022,1,91,66
7023,1,91,65
7024,1,91,24
7025,4,92,100
7026,1,92,23
7027,2,92,105
7028,6,92,42
7029,3,92,128
7030,1,92,17
7031,3,92,45
7032,1,92,63
7033,3,92,76
7034,3,92,90
7035,3,92,134
7036,1,92,5
7037,2,92,101
7038,2,92,107
7039,2,92,96
7040,1,92,59
7041,3,92,16
7042,1,92,25
7043,3,92,136
7044,2,92,140
7045,2,92,52
7046,1,92,55
7047,3,92,73
7048,2,92,28
7049,4,92,94
7050,1,92,137
7051,1,92,57
7052,1,92,9
7053,2,92,47
7054,4,92,70
7055,3,92,34
7056,3,92,11
7057,1,92,113
7058,1,92,15
7059,2,92,103
7060,1,92,30
7061,1,92,19
7062,1,92,109
7063,3,92,98
7064,2,92,37
7065,2,92,20
7066,1,92,62
7067,1,92,130
7068,2,92,6
7069,4,92,121
7070,2,92,32
7071,2,92,10
7072,1,92,22
7073,2,92,67
7074,1,92,83
7075,2,92,13
7076,1,92,95
7077,2,92,91
7078,1,92,75
7079,1,92,141
7080,1,92,114
7081,1,92,139
7082,1,92,66
7083,1,92,102
7084,1,92,1
7085,2,92,26
7086,1,92,71
7087,3,92,41
7088,1,92,69
7089,1,92,144
7090,1,92,58
7091,1,92,132
7092,2,92,108
7093,1,92,115
7094,1,92,33
7095,1,92,27
7096,1,92,38
7097,1,92,53
7098,1,92,86
7099,3,93,13
7100,3,93,119
7101,2,93,66
7102,13,93,11
7103,9,93,47
7104,3,93,91
7105,3,93,69
7106,3,93,18
7107,4,93,9
7108,1,93,92
7109,3,93,107
7110,2,93,136
7111,5,93,105
7112,3,93,51
7113,3,93,129
7114,5,93,32
7115,6,93,137
7116,4,93,10
7117,6,93,76
7118,1,93,63
7119,4,93,111
7120,5,93,121
7121,5,93,131
7122,3,93,62
7123,1,93,28
7124,1,93,49
7125,2,93,53
7126,2,93,83
7127,3,93,79
7128,2,93,33
7129,2,93,116
7130,1,93,3
7131,8,93,115
7132,3,93,78
7133,3,93,95
7134,2,93,84
7135,3,93,55
7136,2,93,94
7137,3,93,70
7138,2,93,127
7139,1,93,118
7140,1,93,36
7141,2,93,98
7142,3,93,40
7143,2,93,128
7144,1,93,87
7145,2,93,37
7146,1,93,17
7147,2,93,77
7148,4,93,140
7149,2,93,31
7150,1,93,102
7151,2,93,138
7152,1,93,75
7153,3,93,8
7154,1,93,15
7155,1,93,82
7156,3,93,1
7157,1,93,139
7158,3,93,19
7159,2,93,52
7160,1,93,29
7161,2,93,101
7162,1,93,44
7163,2,93,103
7164,1,93,109
7165,1,93,26
7166,3,93,90
7167,1,93,68
7168,1,93,100
7169,3,93,34
7170,1,93,132
7171,2,93,130
7172,1,93,144
7173,4,93,134
7174,3,93,117
7175,3,93,141
7176,2,93,89
7177,1,93,46
7178,1,93,133
7179,3,93,108
7180,1,93,39
7181,1,93,71
7182,2,93,59
7183,1,93,5
7184,1,93,112
7185,1,93,86
7186,1,93,73
7187,1,93,45
7188,2,93,27
7189,1,93,110
7190,1,93,61
7191,1,93,135
7192,1,93,74
7193,1,93,64
7194,1,93,23
7195,1,93,25
7196,4,94,42
7197,1,94,128
7198,4,94,74
7199,2,94,37
7200,4,94,19
7201,7,94,70
7202,4,94,117
7203,2,94,81
7204,12,94,91
7205,2,94,111
7206,4,94,98
7207,2,94,119
7208,4,94,129
7209,3,94,113
7210,2,94,107
7211,1,94,101
7212,1,94,29
7213,4,94,108
7214,2,94,100
7215,1,94,20
7216,4,94,46
7217,5,94,75
7218,1,94,47
7219,5,94,25
7220,2,94,56
7221,5,94,76
7222,5,94,121
7223,1,94,105
7224,3,94,137
7225,1,94,144
7226,1,94,34
7227,11,94,45
7228,2,94,57
7229,1,94,83
7230,2,94,82
7231,3,94,131
7232,4,94,94
7233,2,94,127
7234,4,94,36
7235,1,94,66
7236,1,94,8
7237,5,94,114
7238,2,94,80
7239,2,94,87
7240,3,94,9
7241,2,94,73
7242,1,94,77
7243,1,94,48
7244,1,94,5
7245,1,94,61
7246,2,94,10
7247,1,94,115
7248,2,94,136
7249,3,94,32
7250,3,94,84
7251,2,94,96
7252,5,94,31
7253,1,94,7
7254,3,94,78
7255,1,94,38
7256,2,94,35
7257,1,94,52
7258,2,94,26
7259,1,94,110
7260,1,94,4
7261,2,94,55
7262,1,94,109
7263,2,94,102
7264,1,94,43
7265,1,94,69
7266,1,94,59
7267,1,94,15
7268,1,94,16
7269,1,94,97
7270,1,94,72
7271,1,94,17
7272,1,94,11
7273,1,94,63
7274,1,94,44
7275,1,95,2
7276,3,95,94
7277,5,95,127
7278,2,95,28
7279,7,95,26
7280,1,95,10
7281,1,95,44
7282,4,95,41
7283,1,95,76
7284,2,95,32
7285,3,95,115
7286,5,95,110
7287,1,95,47
7288,3,95,106
7289,1,95,103
7290,6,95,108
7291,1,95,91
7292,1,95,141
7293,8,95,52
7294,4,95,16
7295,3,95,105
7296,2,95,140
7297,8,95,98
7298,6,95,101
7299,2,95,5
7300,5,95,100
7301,2,95,40
7302,2,95,132
7303,1,95,97
7304,3,95,114
7305,2,95,85
7306,1,95,38
7307,2,95,83
7308,3,95,136
7309,2,95,6
7310,1,95,57
7311,1,95,107
7312,1,95,60
7313,2,95,143
7314,1,95,121
7315,2,95,131
7316,3,95,130
7317,2,95,90
7318,1,95,34
7319,8,95,45
7320,4,95,109
7321,3,95,144
7322,5,95,104
7323,3,95,139
7324,6,95,66
7325,3,95,17
7326,1,95,67
7327,5,95,70
7328,3,95,96
7329,2,95,19
7330,2,95,142
7331,1,95,4
7332,1,95,27
7333,3,95,128
7334,1,95,72
7335,2,95,30
7336,3,95,22
7337,1,95,55
7338,1,95,113
7339,1,95,73
7340,2,95,62
7341,1,95,84
7342,2,95,74
7343,2,95,111
7344,2,95,53
7345,2,95,79
7346,1,95,54
7347,1,95,25
7348,1,95,42
7349,1,95,36
7350,1,95,50
7351,2,95,134
7352,1,95,23
7353,1,95,126
7354,2,95,75
7355,1,95,20
7356,1,95,14
7357,1,95,123
7358,1,96,77
7359,8,96,137
7360,2,96,57
7361,4,96,10
7362,4,96,45
7363,1,96,27
7364,4,96,62
7365,4,96,103
7366,7,96,19
7367,4,96,127
7368,5,96,134
7369,6,96,100
7370,3,96,99
7371,1,96,87
7372,3,96,47
7373,2,96,142
7374,4,96,69
7375,3,96,84
7376,7,96,11
7377,2,96,60
7378,2,96,33
7379,3,96,102
7380,7,96,107
7381,7,96,9
7382,1,96,18
7383,2,96,42
7384,1,96,136
7385,3,96,38
7386,4,96,28
7387,1,96,93
7388,3,96,51
7389,4,96,98
7390,4,96,52
7391,3,96,115
7392,2,96,30
7393,2,96,22
7394,3,96,6
7395,1,96,111
7396,3,96,13
7397,3,96,90
7398,2,96,76
7399,2,96,131
7400,2,96,117
7401,1,96,54
7402,1,96,39
7403,1,96,66
7404,3,96,36
7405,2,96,78
7406,5,96,108
7407,2,96,141
7408,2,96,112
7409,2,96,113
7410,2,96,31
7411,2,96,94
7412,1,96,119
7413,6,96,67
7414,3,96,132
7415,2,96,101
7416,1,96,65
7417,5,96,16
7418,1,96,72
7419,2,96,41
7420,1,96,125
7421,2,96,110
7422,4,96,70
7423,1,96,26
7424,3,96,95
7425,2,96,59
7426,1,96,7
7427,1,96,24
7428,2,96,82
7429,1,96,50
7430,3,96,73
7431,2,96,46
7432,1,96,143
7433,2,96,126
7434,2,96,17
7435,2,96,56
7436,1,96,97
7437,2,96,40
7438,1,96,96
7439,2,96,37
7440,2,96,114
7441,1,96,139
7442,1,96,80
7443,1,96,79
7444,2,96,116
7445,2,96,86
7446,1,96,23
7447,1,96,20
7448,2,96,83
7449,1,96,2
7450,2,96,74
7451,1,96,130
7452,1,96,15
7453,2,96,128
7454,1,96,85
7455,1,96,34
7456,1,97,80
7457,4,97,45
7458,4,97,57
7459,1,97,17
7460,1,97,95
7461,2,97,71
7462,2,97,90
7463,2,97,28
7464,3,97,66
7465,2,97,18
7466,1,97,37
7467,1,97,99
7468,1,97,19
7469,1,97,86
7470,1,97,76
7471,3,97,47
7472,1,97,34
7473,2,97,26
7474,5,97,89
7475,3,97,32
7476,1,97,136
7477,3,97,137
7478,2,97,65
7479,4,97,107
7480,5,97,108
7481,3,97,91
7482,5,97,132
7483,2,97,41
7484,1,97,128
7485,1,97,15
7486,5,97,144
7487,2,97,52
7488,4,97,73
7489,1,97,67
7490,3,97,98
7491,1,97,83
7492,1,97,23
7493,1,97,142
7494,1,97,130
7495,2,97,72
7496,1,97,134
7497,1,97,39
7498,3,97,5
7499,2,97,38
7500,1,97,74
7501,1,97,60
7502,2,97,105
7503,1,97,131
7504,3,97,114
7505,1,97,139
7506,2,97,96
7507,1,97,102
7508,1,97,87
7509,1,97,110
7510,1,97,30
7511,1,97,104
7512,1,97,3
7513,2,97,78
7514,1,97,143
7515,1,97,109
7516,1,97,11
7517,1,97,70
7518,3,97,77
7519,1,97,42
7520,2,97,84
7521,2,97,127
7522,3,97,16
7523,1,97,53
7524,1,97,121
7525,1,97,103
7526,1,97,93
7527,1,97,75
7528,2,98,68
7529,5,98,100
7530,4,98,26
7531,1,98,47
7532,8,98,107
7533,3,98,114
7534,4,98,11
7535,1,98,27
7536,3,98,136
7537,2,98,15
7538,2,98,74
7539,7,98,42
7540,1,98,77
7541,1,98,69
7542,1,98,61
7543,1,98,122
7544,1,98,130
7545,3,98,36
7546,2,98,113
7547,7,98,45
7548,1,98,52
7549,4,98,89
7550,1,98,115
7551,2,98,111
7552,2,98,128
7553,2,98,109
7554,7,98,31
7555,1,98,87
7556,5,98,84
7557,1,98,121
7558,2,98,139
7559,2,98,56
7560,1,98,38
7561,2,98,66
7562,1,98,28
7563,2,98,127
7564,3,98,94
7565,1,98,105
7566,2,98,117
7567,5,98,67
7568,1,98,142
7569,2,98,9
7570,1,98,19
7571,2,98,141
7572,4,98,137
7573,2,98,125
7574,2,98,57
7575,6,98,108
7576,1,98,80
7577,6,98,90
7578,1,98,119
7579,4,98,24
7580,3,98,73
7581,1,98,16
7582,3,98,37
7583,1,98,25
7584,1,98,124
7585,2,98,103
7586,1,98,70
7587,1,98,83
7588,2,98,2
7589,2,98,120
7590,5,98,32
7591,1,98,86
7592,2,98,102
7593,2,98,72
7594,2,98,98
7595,1,98,138
7596,2,98,76
7597,2,98,18
7598,3,98,99
7599,1,98,40
7600,1,98,126
7601,2,98,95
7602,2,98,53
7603,1,98,33
7604,1,98,97
7605,1,98,110
7606,1,98,55
7607,1,98,20
7608,1,98,140
7609,1,98,135
7610,1,98,17
7611,1,98,1
7612,1,98,129
7613,2,98,21
7614,1,98,132
7615,1,98,104
7616,1,98,3
7617,1,98,34
7618,1,98,63
7619,1,98,41
7620,1,98,131
7621,4,99,131
7622,5,99,94
7623,2,99,116
7624,2,99,5
7625,1,99,10
7626,1,99,52
7627,3,99,36
7628,2,99,98
7629,1,99,133
7630,1,99,129
7631,1,99,123
7632,2,99,28
7633,2,99,72
7634,1,99,16
7635,2,99,114
7636,1,99,29
7637,3,99,75
7638,3,99,42
7639,3,99,79
7640,1,99,109
7641,3,99,134
7642,1,99,70
7643,2,99,47
7644,6,99,45
7645,1,99,37
7646,1,99,101
7647,2,99,30
7648,1,99,73
7649,3,99,91
7650,3,99,99
7651,1,99,137
7652,1,99,136
7653,4,99,76
7654,4,99,55
7655,1,99,119
7656,1,99,3
7657,1,99,144
7658,1,99,61
7659,2,99,102
7660,1,99,27
7661,1,99,107
7662,3,99,84
7663,1,99,127
7664,2,99,57
7665,1,99,22
7666,2,99,74
7667,1,99,13
7668,4,99,103
7669,1,99,63
7670,3,99,118
7671,2,99,19
7672,2,99,1
7673,2,99,115
7674,1,99,69
7675,1,99,25
7676,1,99,77
7677,1,99,89
7678,2,99,108
7679,1,99,46
7680,1,99,85
7681,1,99,8
7682,1,99,121
7683,1,99,67
7684,1,99,138
7685,1,99,53
7686,1,99,105
7687,1,99,20
7688,1,99,9
7689,1,99,139
7690,1,99,111
